Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min),2026 Cost , Bonus , Total 
Disilvestro,Eversource,156,311,315,$225.54 ,$225.00 ,$450.54 
Disilvestro,Feeney Brothers,193,385,385,$279.31 ,$225.00 ,$504.31 
Disilvestro,Ferreira Construction,145,290,284,$210.42 ,$225.00 ,$435.42 
Disilvestro,Frank Lill & Son,328,656,613,$475.63 ,$475.00 ,$950.63 
Disilvestro,Geary Mechanical,74,148,167,$107.12 , $-   ,$107.12 
Disilvestro,Gianfia Corp,12,25,47,$17.82 , $-   ,$17.82 
Disilvestro,GPL,157,314,331,$227.64 ,$225.00 ,$452.64 
Disilvestro,Grid One Solutions,142,284,297,$205.70 ,$225.00 ,$430.70 
Disilvestro,Grotto Plumbing Inc. (Nga),15,30,47,$22.05 , $-   ,$22.05 
Disilvestro,Heath Consultants (Nga),26,53,89,$38.35 , $-   ,$38.35 
Disilvestro,Henkels & Mccoy (Nga),120,241,265,$174.59 ,$225.00 ,$399.59 
Disilvestro,Holyoke Gas & Electric,124,249,257,$180.42 ,$225.00 ,$405.42 
Disilvestro,Infrasource (Nga),414,829,803,$600.96 ,$725.00 ,"$1,325.96 "
Disilvestro,Ironwood Heavy Highway,343,686,645,$497.36 ,$475.00 ,$972.36 
Disilvestro,J Mullen & Sons,104,208,205,$151.10 ,$225.00 ,$376.10 
Disilvestro,J. F. Brennan Companies,149,299,295,$216.58 ,$225.00 ,$441.58 
Disilvestro,Joe Knows Energy,37,75,104,$54.03 , $-   ,$54.03 
Disilvestro,John Anderson Construction,365,730,740,$528.97 ,$475.00 ,"$1,003.97 "
Disilvestro,Js Rae,137,274,301,$198.74 ,$225.00 ,$423.74 
Disilvestro,Kiely Family Of Companies,82,165,193,$119.35 , $-   ,$119.35 
Disilvestro,Kudlic Bros.,119,238,244,$172.67 ,$225.00 ,$397.67 
Disilvestro,Labella Associates Dpc,340,680,635,$492.99 ,$475.00 ,$967.99 
Disilvestro,Laydon Industries,53,107,122,$77.54 , $-   ,$77.54 
Disilvestro,Ledge Creek Development Inc,390,780,729,$565.30 ,$475.00 ,"$1,040.30 "
Disilvestro,Liberty Underground,344,687,641,$498.31 ,$475.00 ,$973.31 
Disilvestro,Liberty Utilities-Ma,172,344,340,$249.09 ,$225.00 ,$474.09 
Disilvestro,Liberty Utilities-Ny,358,717,724,$519.77 ,$475.00 ,$994.77 
Disilvestro,Local 1049,61,122,144,$88.09 , $-   ,$88.09 
Disilvestro,Local 1298,57,114,140,$82.83 , $-   ,$82.83 
Disilvestro,Local 15,27,54,87,$39.43 , $-   ,$39.43 
Disilvestro,Local 158,144,288,272,$209.04 ,$225.00 ,$434.04 
Disilvestro,Local 17,63,126,137,$91.22 , $-   ,$91.22 
Disilvestro,Local 60,36,72,86,$52.50 , $-   ,$52.50 
Disilvestro,Local 731,18,36,63,$25.88 , $-   ,$25.88 
Disilvestro,Lospano Plumbing And Heating,7,15,28,$10.76 , $-   ,$10.76 
Disilvestro,Maine Natural Gas (Nga),342,684,641,$495.94 ,$475.00 ,$970.94 
Disilvestro,Master Plumbers Council Of The City Of New York (Mpc),23,47,66,$33.86 , $-   ,$33.86 
Disilvestro,Mears Construction (Nga),208,415,415,$300.90 ,$475.00 ,$775.90 
Disilvestro,Middleborough Gas & Electric (Nga),194,389,381,$281.79 ,$225.00 ,$506.79 
Disilvestro,Midway Utility,224,448,436,$324.87 ,$475.00 ,$799.87 
Disilvestro,Miller Pipeline,432,864,810,$626.72 ,$725.00 ,"$1,351.72 "
Disilvestro,Mirra Company,217,435,425,$315.06 ,$475.00 ,$790.06 
Disilvestro,Msr Utility Maintenance (Nga),199,399,389,$289.17 ,$225.00 ,$514.17 
Disilvestro,Mulcare Pipeline Solutions,52,105,131,$76.10 , $-   ,$76.10 
Disilvestro,Mulholland Welding & Fabrication,210,420,408,$304.53 ,$475.00 ,$779.53 
Disilvestro,National Field Service Corporation (Nga),63,126,137,$91.22 , $-   ,$91.22 
Disilvestro,National Fuel,375,749,734,$543.35 ,$475.00 ,"$1,018.35 "
Disilvestro,Network Infrastructure,37,73,99,$53.14 , $-   ,$53.14 
Disilvestro,NEUCO,224,448,437,$324.48 ,$475.00 ,$799.48 
Disilvestro,New Jersey Natural Gas,96,192,210,$139.13 ,$225.00 ,$364.13 
Disilvestro,Ng Advantage,243,486,470,$352.48 ,$475.00 ,$827.48 
Disilvestro,Northeast Gas Association,165,330,326,$239.06 ,$225.00 ,$464.06 
Disilvestro,Northeast Underground (Nga),263,527,497,$382.06 ,$475.00 ,$857.06 
Disilvestro,Norwich Public Utilities,109,218,230,$158.04 ,$225.00 ,$383.04 
Disilvestro,Npl Construction (Nga),76,153,163,$110.90 , $-   ,$110.90 
Disilvestro,Omark Consultants,160,319,323,$231.33 ,$225.00 ,$456.33 
Disilvestro,Orange & Rockland Utilities,60,121,131,$87.53 , $-   ,$87.53 
Disilvestro,Parsons (Nga),73,146,169,$105.58 , $-   ,$105.58 
Disilvestro,Pcm,34,69,122,$49.82 , $-   ,$49.82 
Disilvestro,Pioneer Inspection,243,487,472,$352.78 ,$475.00 ,$827.78 
Disilvestro,Pl-Enerserv,129,259,264,$187.63 ,$225.00 ,$412.63 
Disilvestro,Powell Controls,200,399,394,$289.46 ,$225.00 ,$514.46 
Disilvestro,Power And Construction Group Inc.,340,680,644,$493.30 ,$475.00 ,$968.30 
Disilvestro,"Precision Pipeline Solutions, LLC (PPS)",55,111,142,$80.40 , $-   ,$80.40 
Disilvestro,Premier Infrastructure & Energy,61,122,144,$88.09 , $-   ,$88.09 
Disilvestro,Primoris Distribution Svcs (Nga),380,760,754,$550.68 ,$475.00 ,"$1,025.68 "
Disilvestro,Reconn,57,115,140,$83.09 , $-   ,$83.09 
Disilvestro,Rev Lng,251,502,494,$364.28 ,$475.00 ,$839.28 
Disilvestro,Rh White,146,292,290,$211.64 ,$225.00 ,$436.64 
Disilvestro,Rhode Island Energy,166,333,321,$241.23 ,$225.00 ,$466.23 
Disilvestro,Riggs Distler & Co.,306,612,624,$443.37 ,$475.00 ,$918.37 
Disilvestro,Riley Brothers,184,369,374,$267.29 ,$225.00 ,$492.29 
Disilvestro,Rj Devco,190,380,374,$275.55 ,$225.00 ,$500.55 
Disilvestro,Rj Forbes Painting Contractor,168,335,334,$243.10 ,$225.00 ,$468.10 
Disilvestro,Safeway Construction Enterprises,25,50,77,$36.58 , $-   ,$36.58 
Disilvestro,Sargis Associates,81,163,180,$117.88 , $-   ,$117.88 
Disilvestro,Seaford Avenue Corp,42,84,116,$60.96 , $-   ,$60.96 
Disilvestro,Shaun B. Kalba Enterprises,63,126,134,$91.02 , $-   ,$91.02 
Disilvestro,Southern Cross (NGA),14,27,49,$19.92 , $-   ,$19.92 
Disilvestro,Storti Quality Services,15,29,46,$21.34 , $-   ,$21.34 
Disilvestro,Sullivan Trail,240,480,464,$348.21 ,$475.00 ,$823.21 
Disilvestro,T&K Harrington,192,385,388,$278.86 ,$225.00 ,$503.86 
Disilvestro,Tectonic Engineering Consultants,63,126,139,$91.66 , $-   ,$91.66 
Disilvestro,Titanic Underground Contractors Corp. (Nga),73,146,160,$105.99 , $-   ,$105.99 
Disilvestro,Tri-Mont Engineering,206,412,410,$298.87 ,$475.00 ,$773.87 
Disilvestro,Tucker Mechanical Inc,87,173,182,$125.65 , $-   ,$125.65 
Disilvestro,Turner Underground Installations,343,686,646,$497.33 ,$475.00 ,$972.33 
Disilvestro,Ulc Technologies,49,99,122,$71.67 , $-   ,$71.67 
Disilvestro,Unitil,230,459,456,$332.89 ,$475.00 ,$807.89 
Disilvestro,Usic (Nga),325,649,615,$470.84 ,$475.00 ,$945.84 
Disilvestro,Vermont Gas Systems,324,648,599,$470.05 ,$475.00 ,$945.05 
Disilvestro,Wdf,9,18,36,$12.76 , $-   ,$12.76 
Disilvestro,Westfield Gas & Electric,129,259,264,$187.62 ,$225.00 ,$412.62 
Disilvestro,Whispering Pines Development,54,109,137,$78.66 , $-   ,$78.66 
Disilvestro,Whitewater,146,292,289,$211.61 ,$225.00 ,$436.61 
Disilvestro,Wsm Construction,84,168,176,$121.50 , $-   ,$121.50 
Disilvestro,Xpress Natural Gas,217,433,398,$314.03 ,$475.00 ,$789.03 
Disilvestro,Young Management & Consulting,23,47,66,$33.86 , $-   ,$33.86 
Donohue,A And G Industrial Services,247,494,522,$358.29 ,$475.00 ,$833.29 
Donohue,AGI Construction,194,388,429,$281.31 ,$225.00 ,$506.31 
Donohue,Atmospheric Corrosion Specialists,48,97,130,$70.11 , $-   ,$70.11 
Donohue,Avangrid Adams Ma,204,407,430,$295.42 ,$475.00 ,$770.42 
Donohue,Avangrid East Hartford Ct,135,270,296,$195.56 ,$225.00 ,$420.56 
Donohue,Avangrid Rochester Ny,347,694,645,$502.98 ,$475.00 ,$977.98 
Donohue,Avangrid Trumbull,83,167,206,$120.81 , $-   ,$120.81 
Donohue,Bancker Construction,59,117,145,$84.83 , $-   ,$84.83 
Donohue,Barber Utilities,152,304,338,$220.17 ,$225.00 ,$445.17 
Donohue,Bay State Piping Company Inc. (NGA),231,462,484,$334.70 ,$475.00 ,$809.70 
Donohue,Berkshire Gas,190,381,390,$276.06 ,$225.00 ,$501.06 
Donohue,Bermex Inc,344,688,643,$498.68 ,$475.00 ,$973.68 
Donohue,Bond Civil Utility,234,469,481,$340.00 ,$475.00 ,$815.00 
Donohue,Burns Construction Co. (Nga),80,159,201,$115.29 , $-   ,$115.29 
Donohue,Burrows Bros Inc.,326,652,637,$472.76 ,$475.00 ,$947.76 
Donohue,C. B. Utility,94,188,232,$136.63 ,$225.00 ,$361.63 
Donohue,Capstone Energy (Nga),371,742,688,$538.12 ,$475.00 ,"$1,013.12 "
Donohue,Centerline Utility Services,388,776,752,$562.43 ,$475.00 ,"$1,037.43 "
Donohue,Centuri,98,197,231,$142.60 ,$225.00 ,$367.60 
Donohue,Certa Cote,61,123,158,$88.94 , $-   ,$88.94 
Donohue,Clarks Back Roads Enterprises (Nga),265,531,509,$384.66 ,$475.00 ,$859.66 
Donohue,Collins Plumbing Corp (Nga),35,70,109,$50.74 , $-   ,$50.74 
Donohue,Composite Technology & Infrastructure,149,298,297,$215.80 ,$225.00 ,$440.80 
Donohue,Con Edison (Nga),28,56,90,$40.79 , $-   ,$40.79 
Donohue,Corning Natural Gas,259,519,489,$375.93 ,$475.00 ,$850.93 
Donohue,Corrtech Corrosion Engineering,208,416,427,$301.39 ,$475.00 ,$776.39 
Donohue,D&G Contractors Inc,129,257,287,$186.65 ,$225.00 ,$411.65 
Donohue,DDS Utilities Cortland,223,446,425,$323.50 ,$475.00 ,$798.50 
Donohue,DDS Utilities West Henrietta,341,681,637,$493.84 ,$475.00 ,$968.84 
Donohue,Dekatherm,276,552,510,$400.17 ,$475.00 ,$875.17 
Donohue,Dte Vantage,250,499,487,$361.79 ,$475.00 ,$836.79 
Donohue,E. Richards Consulting,80,159,201,$115.29 , $-   ,$115.29 
Donohue,E.E. Root,206,413,402,$299.07 ,$475.00 ,$774.07 
Donohue,Elecnor Hawkeye,27,54,94,$39.14 , $-   ,$39.14 
Donohue,Encompass Pipeline,345,689,657,$499.87 ,$475.00 ,$974.87 
Donohue,Enersite Utility And Site Work Services,254,509,518,$368.68 ,$475.00 ,$843.68 
Donohue,Environmental Construction Inc,61,122,142,$88.14 , $-   ,$88.14 
Donohue,Eversource,199,399,421,$289.04 ,$225.00 ,$514.04 
Donohue,Feeney Brothers,236,473,491,$342.80 ,$475.00 ,$817.80 
Donohue,Ferreira Construction,186,372,395,$269.56 ,$225.00 ,$494.56 
Donohue,Frank Lill & Son,330,659,616,$477.85 ,$475.00 ,$952.85 
Donohue,Geary Mechanical,118,235,273,$170.61 ,$225.00 ,$395.61 
Donohue,Gianfia Corp,51,102,137,$74.25 , $-   ,$74.25 
Donohue,GPL,198,396,441,$286.77 ,$225.00 ,$511.77 
Donohue,Grid One Solutions,102,204,205,$148.00 ,$225.00 ,$373.00 
Donohue,Grotto Plumbing Inc. (Nga),51,102,134,$73.60 , $-   ,$73.60 
Donohue,Heath Consultants (Nga),21,43,77,$30.83 , $-   ,$30.83 
Donohue,Henkels & Mccoy (Nga),90,181,192,$131.04 ,$225.00 ,$356.04 
Donohue,Holyoke Gas & Electric,168,336,363,$243.92 ,$225.00 ,$468.92 
Donohue,Infrasource (Nga),392,785,726,$568.86 ,$475.00 ,"$1,043.86 "
Donohue,Ironwood Heavy Highway,345,689,648,$499.58 ,$475.00 ,$974.58 
Donohue,J Mullen & Sons,120,240,239,$173.94 ,$225.00 ,$398.94 
Donohue,J. F. Brennan Companies,190,380,406,$275.72 ,$225.00 ,$500.72 
Donohue,Joe Knows Energy,17,34,50,$24.72 , $-   ,$24.72 
Donohue,John Anderson Construction,350,700,698,$507.41 ,$475.00 ,$982.41 
Donohue,Js Rae,190,381,389,$275.86 ,$225.00 ,$500.86 
Donohue,Kiely Family Of Companies,41,83,100,$60.04 , $-   ,$60.04 
Donohue,Kudlic Bros.,163,326,350,$236.16 ,$225.00 ,$461.16 
Donohue,Labella Associates Dpc,342,683,639,$495.21 ,$475.00 ,$970.21 
Donohue,Laydon Industries,94,189,233,$136.68 ,$225.00 ,$361.68 
Donohue,Ledge Creek Development Inc,391,783,732,$567.51 ,$475.00 ,"$1,042.51 "
Donohue,Liberty Underground,345,690,645,$500.52 ,$475.00 ,$975.52 
Donohue,Liberty Utilities-Ma,213,425,450,$308.23 ,$475.00 ,$783.23 
Donohue,Liberty Utilities-Ny,374,748,758,$542.62 ,$475.00 ,"$1,017.62 "
Donohue,Local 1049,72,144,174,$104.12 , $-   ,$104.12 
Donohue,Local 1298,66,132,165,$95.38 , $-   ,$95.38 
Donohue,Local 15,23,46,69,$33.47 , $-   ,$33.47 
Donohue,Local 158,160,320,307,$231.88 ,$225.00 ,$456.88 
Donohue,Local 17,79,157,171,$114.07 , $-   ,$114.07 
Donohue,Local 60,80,160,192,$115.99 , $-   ,$115.99 
Donohue,Local 731,29,57,109,$41.39 , $-   ,$41.39 
Donohue,Lospano Plumbing And Heating,37,74,112,$53.63 , $-   ,$53.63 
Donohue,Maine Natural Gas (Nga),386,772,747,$559.44 ,$475.00 ,"$1,034.44 "
Donohue,Master Plumbers Council Of The City Of New York (Mpc),32,63,90,$45.94 , $-   ,$45.94 
Donohue,Mears Construction (Nga),168,335,323,$243.19 ,$225.00 ,$468.19 
Donohue,Middleborough Gas & Electric (Nga),235,470,491,$340.93 ,$475.00 ,$815.93 
Donohue,Midway Utility,268,536,542,$388.36 ,$475.00 ,$863.36 
Donohue,Miller Pipeline,410,819,745,$593.90 ,$725.00 ,"$1,318.90 "
Donohue,Mirra Company,261,522,531,$378.56 ,$475.00 ,$853.56 
Donohue,Msr Utility Maintenance (Nga),243,486,495,$352.67 ,$475.00 ,$827.67 
Donohue,Mulcare Pipeline Solutions,42,84,105,$60.96 , $-   ,$60.96 
Donohue,Mulholland Welding & Fabrication,254,508,514,$368.02 ,$475.00 ,$843.02 
Donohue,National Field Service Corporation (Nga),79,157,171,$114.07 , $-   ,$114.07 
Donohue,National Fuel,376,753,738,$545.56 ,$475.00 ,"$1,020.56 "
Donohue,Network Infrastructure,39,78,106,$56.55 , $-   ,$56.55 
Donohue,NEUCO,268,535,542,$387.98 ,$475.00 ,$862.98 
Donohue,New Jersey Natural Gas,55,110,117,$79.81 , $-   ,$79.81 
Donohue,Ng Advantage,287,574,576,$415.98 ,$475.00 ,$890.98 
Donohue,Northeast Gas Association,209,417,432,$302.56 ,$475.00 ,$777.56 
Donohue,Northeast Underground (Nga),265,530,500,$384.28 ,$475.00 ,$859.28 
Donohue,Norwich Public Utilities,150,300,340,$217.17 ,$225.00 ,$442.17 
Donohue,Npl Construction (Nga),120,241,269,$174.40 ,$225.00 ,$399.40 
Donohue,Omark Consultants,203,407,429,$294.82 ,$475.00 ,$769.82 
Donohue,Orange & Rockland Utilities,76,152,165,$110.37 , $-   ,$110.37 
Donohue,Parsons (Nga),35,70,84,$50.88 , $-   ,$50.88 
Donohue,Pcm,22,45,79,$32.38 , $-   ,$32.38 
Donohue,Pioneer Inspection,287,574,578,$416.27 ,$475.00 ,$891.27 
Donohue,Pl-Enerserv,173,346,370,$251.13 ,$225.00 ,$476.13 
Donohue,Powell Controls,243,487,500,$352.95 ,$475.00 ,$827.95 
Donohue,Power And Construction Group Inc.,342,683,647,$495.52 ,$475.00 ,$970.52 
Donohue,"Precision Pipeline Solutions, LLC (PPS)",75,149,178,$108.29 , $-   ,$108.29 
Donohue,Premier Infrastructure & Energy,72,144,174,$104.12 , $-   ,$104.12 
Donohue,Primoris Distribution Svcs (Nga),358,715,676,$518.58 ,$475.00 ,$993.58 
Donohue,Reconn,65,131,163,$94.68 , $-   ,$94.68 
Donohue,Rev Lng,253,506,497,$366.49 ,$475.00 ,$841.49 
Donohue,Rh White,190,380,396,$275.14 ,$225.00 ,$500.14 
Donohue,Rhode Island Energy,207,414,432,$300.37 ,$475.00 ,$775.37 
Donohue,Riggs Distler & Co.,291,582,582,$421.80 ,$475.00 ,$896.81 
Donohue,Riley Brothers,225,450,484,$326.43 ,$475.00 ,$801.43 
Donohue,Rj Devco,231,462,484,$334.70 ,$475.00 ,$809.70 
Donohue,Rj Forbes Painting Contractor,208,417,444,$302.25 ,$475.00 ,$777.25 
Donohue,Safeway Construction Enterprises,20,40,74,$28.65 , $-   ,$28.65 
Donohue,Sargis Associates,125,250,286,$181.37 ,$225.00 ,$406.37 
Donohue,Seaford Avenue Corp,44,89,123,$64.37 , $-   ,$64.37 
Donohue,Shaun B. Kalba Enterprises,99,197,226,$143.02 ,$225.00 ,$368.02 
Donohue,Southern Cross (NGA),48,97,130,$70.11 , $-   ,$70.11 
Donohue,Storti Quality Services,50,101,132,$72.89 , $-   ,$72.89 
Donohue,Sullivan Trail,242,483,467,$350.43 ,$475.00 ,$825.43 
Donohue,T&K Harrington,199,399,392,$289.19 ,$225.00 ,$514.19 
Donohue,Tectonic Engineering Consultants,79,158,173,$114.51 , $-   ,$114.51 
Donohue,Titanic Underground Contractors Corp. (Nga),87,174,196,$126.37 , $-   ,$126.37 
Donohue,Tri-Mont Engineering,247,494,520,$358.01 ,$475.00 ,$833.01 
Donohue,Tucker Mechanical Inc,130,261,288,$189.15 ,$225.00 ,$414.15 
Donohue,Turner Underground Installations,345,689,649,$499.54 ,$475.00 ,$974.54 
Donohue,Ulc Technologies,60,121,153,$87.67 , $-   ,$87.67 
Donohue,Unitil,273,547,561,$396.39 ,$475.00 ,$871.39 
Donohue,Usic (Nga),326,652,618,$473.06 ,$475.00 ,$948.06 
Donohue,Vermont Gas Systems,308,616,643,$446.25 ,$475.00 ,$921.25 
Donohue,Wdf,36,71,113,$51.54 , $-   ,$51.54 
Donohue,Westfield Gas & Electric,173,346,370,$251.12 ,$225.00 ,$476.12 
Donohue,Whispering Pines Development,74,149,177,$108.02 , $-   ,$108.02 
Donohue,Whitewater,190,379,395,$275.10 ,$225.00 ,$500.10 
Donohue,Wsm Construction,128,255,282,$185.00 ,$225.00 ,$410.00 
Donohue,Xpress Natural Gas,232,465,432,$336.87 ,$475.00 ,$811.87 
Donohue,Young Management & Consulting,32,63,90,$45.94 , $-   ,$45.94 
Doubleday,A And G Industrial Services,75,150,169,$108.96 , $-   ,$108.96 
Doubleday,AGI Construction,74,148,159,$107.19 , $-   ,$107.19 
Doubleday,Atmospheric Corrosion Specialists,200,401,405,$290.52 ,$475.00 ,$765.52 
Doubleday,Avangrid Adams Ma,118,236,288,$171.41 ,$225.00 ,$396.41 
Doubleday,Avangrid East Hartford Ct,103,206,209,$149.68 ,$225.00 ,$374.68 
Doubleday,Avangrid Rochester Ny,401,801,729,$580.81 ,$725.00 ,"$1,305.81 "
Doubleday,Avangrid Trumbull,154,308,306,$223.63 ,$225.00 ,$448.63 
Doubleday,Bancker Construction,244,488,501,$353.86 ,$475.00 ,$828.86 
Doubleday,Barber Utilities,92,185,203,$133.82 ,$225.00 ,$358.82 
Doubleday,Bay State Piping Company Inc. (NGA),43,85,102,$61.79 , $-   ,$61.79 
Doubleday,Berkshire Gas,126,251,305,$182.30 ,$225.00 ,$407.30 
Doubleday,Bermex Inc,398,795,727,$576.52 ,$475.00 ,"$1,051.52 "
Doubleday,Bond Civil Utility,4,8,27,$6.05 , $-   ,$6.05 
Doubleday,Burns Construction Co. (Nga),157,314,312,$227.37 ,$225.00 ,$452.37 
Doubleday,Burrows Bros Inc.,381,762,725,$552.52 ,$475.00 ,"$1,027.52 "
Doubleday,C. B. Utility,143,285,283,$206.63 ,$225.00 ,$431.63 
Doubleday,Capstone Energy (Nga),568,1135,1056,$823.12 ,$725.00 ,"$1,548.12 "
Doubleday,Centerline Utility Services,160,320,303,$231.78 ,$225.00 ,$456.78 
Doubleday,Centuri,139,278,277,$201.83 ,$225.00 ,$426.83 
Doubleday,Certa Cote,238,475,496,$344.63 ,$475.00 ,$819.63 
Doubleday,Clarks Back Roads Enterprises (Nga),389,778,725,$564.17 ,$475.00 ,"$1,039.17 "
Doubleday,Collins Plumbing Corp (Nga),198,397,399,$287.48 ,$225.00 ,$512.48 
Doubleday,Composite Technology & Infrastructure,169,338,330,$244.77 ,$225.00 ,$469.77 
Doubleday,Con Edison (Nga),205,411,418,$297.88 ,$475.00 ,$772.88 
Doubleday,Corning Natural Gas,383,766,705,$555.44 ,$475.00 ,"$1,030.44 "
Doubleday,Corrtech Corrosion Engineering,38,76,90,$55.44 , $-   ,$55.44 
Doubleday,D&G Contractors Inc,120,239,244,$173.33 ,$225.00 ,$398.33 
Doubleday,DDS Utilities Cortland,327,654,630,$474.11 ,$475.00 ,$949.11 
Doubleday,DDS Utilities West Henrietta,394,789,721,$571.68 ,$475.00 ,"$1,046.68 "
Doubleday,Dekatherm,288,577,535,$418.01 ,$475.00 ,$893.01 
Doubleday,Dte Vantage,357,714,680,$517.98 ,$475.00 ,$992.98 
Doubleday,E. Richards Consulting,157,314,312,$227.37 ,$225.00 ,$452.37 
Doubleday,E.E. Root,330,660,618,$478.58 ,$475.00 ,$953.58 
Doubleday,Elecnor Hawkeye,207,413,421,$299.56 ,$475.00 ,$774.56 
Doubleday,Encompass Pipeline,404,808,742,$585.71 ,$725.00 ,"$1,310.71 "
Doubleday,Enersite Utility And Site Work Services,19,38,53,$27.25 , $-   ,$27.25 
Doubleday,Environmental Construction Inc,220,440,447,$319.18 ,$475.00 ,$794.18 
Doubleday,Eversource,41,82,104,$59.58 , $-   ,$59.58 
Doubleday,Feeney Brothers,39,77,103,$56.14 , $-   ,$56.14 
Doubleday,Ferreira Construction,83,166,178,$120.64 , $-   ,$120.64 
Doubleday,Frank Lill & Son,383,766,700,$555.68 ,$475.00 ,"$1,030.68 "
Doubleday,Geary Mechanical,128,256,272,$185.73 ,$225.00 ,$410.73 
Doubleday,Gianfia Corp,195,390,390,$282.98 ,$225.00 ,$507.98 
Doubleday,GPL,66,133,145,$96.36 , $-   ,$96.36 
Doubleday,Grid One Solutions,331,661,665,$479.35 ,$475.00 ,$954.35 
Doubleday,Grotto Plumbing Inc. (Nga),193,387,386,$280.36 ,$225.00 ,$505.36 
Doubleday,Heath Consultants (Nga),215,430,457,$312.07 ,$475.00 ,$787.07 
Doubleday,Henkels & Mccoy (Nga),317,634,628,$459.42 ,$475.00 ,$934.42 
Doubleday,Holyoke Gas & Electric,98,196,206,$142.24 ,$225.00 ,$367.24 
Doubleday,Infrasource (Nga),589,1179,1138,$854.41 ,$725.00 ,"$1,579.41 "
Doubleday,Ironwood Heavy Highway,398,796,732,$577.42 ,$475.00 ,"$1,052.42 "
Doubleday,J Mullen & Sons,198,396,379,$287.39 ,$225.00 ,$512.39 
Doubleday,J. F. Brennan Companies,92,184,194,$133.42 ,$225.00 ,$358.42 
Doubleday,Joe Knows Energy,226,452,471,$327.68 ,$475.00 ,$802.68 
Doubleday,John Anderson Construction,529,1057,991,$766.33 ,$725.00 ,"$1,491.33 "
Doubleday,Js Rae,126,252,305,$182.38 ,$225.00 ,$407.38 
Doubleday,Kiely Family Of Companies,271,542,560,$392.99 ,$475.00 ,$867.99 
Doubleday,Kudlic Bros.,97,193,213,$140.18 ,$225.00 ,$365.18 
Doubleday,Labella Associates Dpc,395,790,723,$573.05 ,$475.00 ,"$1,048.05 "
Doubleday,Laydon Industries,143,285,283,$206.68 ,$225.00 ,$431.68 
Doubleday,Ledge Creek Development Inc,445,890,816,$645.34 ,$725.00 ,"$1,370.34 "
Doubleday,Liberty Underground,399,798,728,$578.35 ,$475.00 ,"$1,053.35 "
Doubleday,Liberty Utilities-Ma,82,164,181,$118.77 , $-   ,$118.77 
Doubleday,Liberty Utilities-Ny,329,659,671,$477.72 ,$475.00 ,$952.72 
Doubleday,Local 1049,187,373,506,$270.45 ,$225.00 ,$495.45 
Doubleday,Local 1298,246,492,508,$356.55 ,$475.00 ,$831.55 
Doubleday,Local 15,216,432,455,$313.16 ,$475.00 ,$788.16 
Doubleday,Local 158,172,344,332,$249.73 ,$225.00 ,$474.73 
Doubleday,Local 17,202,403,399,$292.28 ,$475.00 ,$767.28 
Doubleday,Local 60,173,347,345,$251.54 ,$225.00 ,$476.54 
Doubleday,Local 731,207,413,431,$299.61 ,$475.00 ,$774.61 
Doubleday,Lospano Plumbing And Heating,196,392,396,$284.48 ,$225.00 ,$509.48 
Doubleday,Maine Natural Gas (Nga),158,316,298,$228.80 ,$225.00 ,$453.80 
Doubleday,Master Plumbers Council Of The City Of New York (Mpc),212,424,434,$307.57 ,$475.00 ,$782.57 
Doubleday,Mears Construction (Nga),396,792,783,$574.54 ,$475.00 ,"$1,049.54 "
Doubleday,Middleborough Gas & Electric (Nga),70,139,153,$101.12 , $-   ,$101.12 
Doubleday,Midway Utility,40,80,93,$57.72 , $-   ,$57.72 
Doubleday,Miller Pipeline,614,1228,1136,$890.16 ,$725.00 ,"$1,615.16 "
Doubleday,Mirra Company,28,56,92,$40.53 , $-   ,$40.53 
Doubleday,Msr Utility Maintenance (Nga),7,15,29,$10.70 , $-   ,$10.70 
Doubleday,Mulcare Pipeline Solutions,239,478,487,$346.74 ,$475.00 ,$821.74 
Doubleday,Mulholland Welding & Fabrication,107,214,264,$154.88 ,$225.00 ,$379.88 
Doubleday,National Field Service Corporation (Nga),202,403,399,$292.28 ,$475.00 ,$767.28 
Doubleday,National Fuel,456,912,830,$661.17 ,$725.00 ,"$1,386.17 "
Doubleday,Network Infrastructure,225,451,467,$326.86 ,$475.00 ,$801.86 
Doubleday,NEUCO,40,79,93,$57.33 , $-   ,$57.33 
Doubleday,New Jersey Natural Gas,285,569,578,$412.76 ,$475.00 ,$887.76 
Doubleday,Ng Advantage,49,98,112,$70.96 , $-   ,$70.96 
Doubleday,Northeast Gas Association,35,69,86,$50.21 , $-   ,$50.21 
Doubleday,Northeast Underground (Nga),320,640,589,$464.25 ,$475.00 ,$939.25 
Doubleday,Norwich Public Utilities,100,200,209,$145.14 ,$225.00 ,$370.15 
Doubleday,Npl Construction (Nga),118,235,239,$170.52 ,$225.00 ,$395.52 
Doubleday,Omark Consultants,35,69,87,$50.17 , $-   ,$50.17 
