Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min), 2026 Cost , Bonus , Total 
Schweit,Tectonic Engineering Consultants,114.07,228.14,241.6, $165.40 , $225.00 , $390.40 
Schweit,Titanic Underground Contractors Corp. (Nga),118.12,236.23,255.3, $171.27 , $225.00 , $396.27 
Schweit,Tri-Mont Engineering,338.96,677.92,664.8, $491.49 , $475.00 , $966.49 
Schweit,Tucker Mechanical Inc,197.52,395.03,399.4, $286.40 , $225.00 , $511.40 
Schweit,Turner Underground Installations,204.5,409,432.9, $296.53 , $475.00 , $771.53 
Schweit,Ulc Technologies,181.91,363.82,400.8, $263.77 , $225.00 , $488.77 
Schweit,Unitil,349.92,699.84,689, $507.38 , $475.00 , $982.38 
Schweit,Usic (Nga),211.34,422.69,414.7, $306.45 , $475.00 , $781.45 
Schweit,Vermont Gas Systems,335.06,670.12,704, $485.84 , $475.00 , $960.84 
Schweit,Wdf,150.76,301.51,334.2, $218.59 , $225.00 , $443.59 
Schweit,Westfield Gas & Electric,251.43,502.85,480.4, $364.57 , $475.00 , $839.57 
Schweit,Whispering Pines Development,116.33,232.66,250.1, $168.68 , $225.00 , $393.68 
Schweit,Whitewater,266.28,532.56,522.9, $386.11 , $475.00 , $861.11 
Schweit,Wsm Construction,194.66,389.32,393.6, $282.26 , $225.00 , $507.26 
Schweit,Xpress Natural Gas,171.31,342.63,385.1, $248.41 , $225.00 , $473.41 
Schweit,Young Management & Consulting,155.83,311.67,343.9, $225.96 , $225.00 , $450.96 
Smith,A And G Industrial Services,412.84,825.69,781.5, $598.63 , $725.00 ," $1,323.63 "
Smith,AGI Construction,369.87,739.75,704, $536.32 , $475.00 ," $1,011.32 "
Smith,Atmospheric Corrosion Specialists,248.14,496.29,484.7, $359.81 , $475.00 , $834.81 
Smith,Avangrid Adams Ma,261.62,523.25,549.7, $379.36 , $475.00 , $854.36 
Smith,Avangrid East Hartford Ct,313.33,626.65,605.1, $454.32 , $475.00 , $929.32 
Smith,Avangrid Rochester Ny,85.92,171.83,185.1, $124.58 , $-   , $124.58 
Smith,Avangrid Trumbull,281.34,562.68,566.4, $407.94 , $475.00 , $882.94 
Smith,Bancker Construction,302.6,605.2,620.4, $438.77 , $475.00 , $913.77 
Smith,Barber Utilities,322.99,645.99,623, $468.34 , $475.00 , $943.34 
Smith,Bay State Piping Company Inc. (NGA),386.68,773.37,728.9, $560.69 , $475.00 ," $1,035.69 "
Smith,Berkshire Gas,256.35,512.69,524.3, $371.70 , $475.00 , $846.70 
Smith,Bermex Inc,82.96,165.92,183.1, $120.29 , $-   , $120.29 
Smith,Bond Civil Utility,384.73,769.45,723.9, $557.85 , $475.00 ," $1,032.85 "
Smith,Burns Construction Co. (Nga),292.76,585.51,575.3, $424.49 , $475.00 , $899.49 
Smith,Burrows Bros Inc.,77.75,155.5,189.1, $112.74 , $-   , $112.74 
Smith,C. B. Utility,288.9,577.8,593.6, $418.91 , $475.00 , $893.91 
Smith,Capstone Energy (Nga),264.82,529.63,491.3, $383.98 , $475.00 , $858.98 
Smith,Centerline Utility Services,538.13,1076.25,995.4, $780.28 , $725.00 ," $1,505.28 "
Smith,Centuri,289.02,578.03,584.4, $419.07 , $475.00 , $894.07 
Smith,Certa Cote,296.23,592.46,615.6, $429.53 , $475.00 , $904.53 
Smith,Clarks Back Roads Enterprises (Nga),15.89,31.78,50.2, $23.04 , $-   , $23.04 
Smith,Collins Plumbing Corp (Nga),263.86,527.72,525.3, $382.60 , $475.00 , $857.60 
Smith,Composite Technology & Infrastructure,227.76,455.51,439.1, $330.24 , $475.00 , $805.24 
Smith,Con Edison (Nga),266.71,533.43,527.2, $386.74 , $475.00 , $861.74 
Smith,Corning Natural Gas,23.35,46.69,62.9, $33.85 , $-   , $33.85 
Smith,Corrtech Corrosion Engineering,358.1,716.2,670.7, $519.25 , $475.00 , $994.25 
Smith,D&G Contractors Inc,298.84,597.68,582.6, $433.32 , $475.00 , $908.32 
Smith,DDS Utilities Cortland,49.67,99.34,150.6, $72.02 , $-   , $72.02 
Smith,DDS Utilities West Henrietta,79.62,159.23,177, $115.44 , $-   , $115.44 
Smith,Dekatherm,114.13,228.27,233.2, $165.50 , $225.00 , $390.50 
Smith,Dte Vantage,48.3,96.61,137.2, $70.04 , $-   , $70.04 
Smith,E. Richards Consulting,292.76,585.51,575.3, $424.49 , $475.00 , $899.49 
Smith,E.E. Root,44.5,89,118.4, $64.52 , $-   , $64.52 
Smith,Elecnor Hawkeye,264.63,529.26,539.7, $383.71 , $475.00 , $858.71 
Smith,Encompass Pipeline,89.29,178.59,198.7, $129.48 , $225.00 , $354.48 
Smith,Enersite Utility And Site Work Services,404.51,809.02,761.5, $586.54 , $725.00 ," $1,311.54 "
Smith,Environmental Construction Inc,230.57,461.15,457.8, $334.33 , $475.00 , $809.33 
Smith,Eversource,349.58,699.16,664.4, $506.89 , $475.00 , $981.89 
Smith,Feeney Brothers,386.66,773.32,734.6, $560.66 , $475.00 ," $1,035.66 "
Smith,Ferreira Construction,387.64,775.28,731.1, $562.08 , $475.00 ," $1,037.08 "
Smith,Frank Lill & Son,68.59,137.17,156.3, $99.45 , $-   , $99.45 
Smith,Geary Mechanical,287.78,575.56,568.1, $417.28 , $475.00 , $892.28 
Smith,Gianfia Corp,245.84,491.68,497.4, $356.47 , $475.00 , $831.47 
Smith,GPL,363.36,726.72,683.4, $526.87 , $475.00 ," $1,001.87 "
Smith,Grid One Solutions,259.73,519.46,509.3, $376.61 , $475.00 , $851.61 
Smith,Grotto Plumbing Inc. (Nga),245.87,491.73,498.6, $356.50 , $475.00 , $831.50 
Smith,Heath Consultants (Nga),258.42,516.84,539.6, $374.71 , $475.00 , $849.71 
Smith,Henkels & Mccoy (Nga),207.72,415.44,427.8, $301.19 , $475.00 , $776.19 
Smith,Holyoke Gas & Electric,299.3,598.61,569.4, $433.99 , $475.00 , $908.99 
Smith,Infrasource (Nga),326.57,653.13,603.9, $473.52 , $475.00 , $948.52 
Smith,Ironwood Heavy Highway,83.58,167.15,188.3, $121.18 , $-   , $121.18 
Smith,J Mullen & Sons,215.6,431.2,473.1, $312.62 , $475.00 , $787.62 
Smith,J. F. Brennan Companies,396.45,792.91,747.1, $574.86 , $475.00 ," $1,049.86 "
Smith,Joe Knows Energy,247.52,495.04,486.6, $358.90 , $475.00 , $833.90 
Smith,John Anderson Construction,155.75,311.51,324.7, $225.84 , $225.00 , $450.84 
Smith,Js Rae,256.21,512.43,522.8, $371.51 , $475.00 , $846.51 
Smith,Kiely Family Of Companies,286.51,573.03,563.9, $415.45 , $475.00 , $890.45 
Smith,Kudlic Bros.,297.18,594.35,579.4, $430.90 , $475.00 , $905.90 
Smith,Labella Associates Dpc,80.56,161.12,178.8, $116.81 , $-   , $116.81 
Smith,Laydon Industries,288.81,577.62,592.2, $418.77 , $475.00 , $893.77 
Smith,Ledge Creek Development Inc,130.42,260.85,271.9, $189.12 , $225.00 , $414.12 
Smith,Liberty Underground,84.22,168.45,184.8, $122.13 , $-   , $122.13 
Smith,Liberty Utilities-Ma,395.83,791.66,753.4, $573.95 , $475.00 ," $1,048.95 "
Smith,Liberty Utilities-Ny,245.46,490.92,498, $355.92 , $475.00 , $830.92 
Smith,Local 1049,308.08,616.16,631.9, $446.72 , $475.00 , $921.72 
Smith,Local 1298,304.46,608.91,627.3, $441.46 , $475.00 , $916.46 
Smith,Local 15,274.01,548.01,573.6, $397.31 , $475.00 , $872.31 
Smith,Local 158,216.93,433.85,417, $314.54 , $475.00 , $789.54 
Smith,Local 17,216.92,433.84,426.3, $314.53 , $475.00 , $789.53 
Smith,Local 60,245.14,490.27,474.1, $355.45 , $475.00 , $830.45 
Smith,Local 731,264.66,529.32,549.2, $383.76 , $475.00 , $858.76 
Smith,Lospano Plumbing And Heating,263.34,526.68,525.6, $381.84 , $475.00 , $856.84 
Smith,Maine Natural Gas (Nga),536.07,1072.13,990.3, $777.29 , $725.00 ," $1,502.29 "
Smith,Master Plumbers Council Of The City Of New York (Mpc),270.68,541.36,553.3, $392.49 , $475.00 , $867.49 
Smith,Mears Construction (Nga),216.69,433.38,456.1, $314.20 , $475.00 , $789.20 
Smith,Middleborough Gas & Electric (Nga),400.88,801.75,751.1, $581.27 , $725.00 ," $1,306.27 "
Smith,Midway Utility,418.08,836.16,785.4, $606.22 , $725.00 ," $1,331.22 "
Smith,Miller Pipeline,309.45,618.91,566.5, $448.71 , $475.00 , $923.71 
Smith,Mirra Company,411.32,822.64,774.2, $596.41 , $725.00 ," $1,321.41 "
Smith,Msr Utility Maintenance (Nga),393.46,786.93,738.6, $570.52 , $475.00 ," $1,045.52 "
Smith,Mulcare Pipeline Solutions,229.99,459.98,464.2, $333.49 , $475.00 , $808.49 
Smith,Mulholland Welding & Fabrication,300.76,601.51,624.2, $436.09 , $475.00 , $911.09 
Smith,National Field Service Corporation (Nga),216.92,433.84,426.3, $314.53 , $475.00 , $789.53 
Smith,National Fuel,141.34,282.67,286.7, $204.94 , $225.00 , $429.94 
Smith,Network Infrastructure,283.98,567.96,586.5, $411.77 , $475.00 , $886.77 
Smith,NEUCO,417.81,835.63,785.8, $605.83 , $725.00 ," $1,330.83 "
Smith,New Jersey Natural Gas,300.15,600.3,581.4, $435.22 , $475.00 , $910.22 
Smith,Ng Advantage,364.2,728.41,780.5, $528.10 , $475.00 ," $1,003.10 "
Smith,Northeast Gas Association,358.9,717.81,675.5, $520.41 , $475.00 , $995.41 
Smith,Northeast Underground (Nga),80.7,161.4,173.5, $117.02 , $-   , $117.02 
Smith,Norwich Public Utilities,350.13,700.26,674.7, $507.69 , $475.00 , $982.69 
Smith,Npl Construction (Nga),301.45,602.9,585.8, $437.10 , $475.00 , $912.10 
Smith,Omark Consultants,353.57,707.14,671.9, $512.68 , $475.00 , $987.68 
Smith,Orange & Rockland Utilities,203.18,406.36,399.1, $294.61 , $475.00 , $769.61 
Smith,Parsons (Nga),244.63,489.26,474.1, $354.71 , $475.00 , $829.71 
Smith,Pcm,282.51,565.01,581.1, $409.63 , $475.00 , $884.63 
Smith,Pioneer Inspection,437.33,874.66,820.9, $634.13 , $725.00 ," $1,359.13 "
Smith,Pl-Enerserv,289.8,579.61,548.3, $420.22 , $475.00 , $895.22 
Smith,Powell Controls,393.66,787.32,743, $570.81 , $475.00 ," $1,045.81 "
Smith,Power And Construction Group Inc.,85.12,170.24,185.3, $123.42 , $-   , $123.42 
Smith,"Precision Pipeline Solutions, LLC (PPS)",219.55,439.1,435.9, $318.35 , $475.00 , $793.35 
Smith,Premier Infrastructure & Energy,308.08,616.16,631.9, $446.72 , $475.00 , $921.72 
Smith,Primoris Distribution Svcs (Nga),314.08,628.15,613.4, $455.41 , $475.00 , $930.41 
Smith,Reconn,304.64,609.27,628.2, $441.72 , $475.00 , $916.72 
Smith,Rev Lng,30.42,60.83,87.3, $44.10 , $-   , $44.10 
Smith,Rh White,340,679.99,639.1, $492.99 , $475.00 , $967.99 
Smith,Rhode Island Energy,370.83,741.66,699.6, $537.70 , $475.00 ," $1,012.70 "
Smith,Riggs Distler & Co.,106.55,213.11,266.7, $154.50 , $225.00 , $379.50 
Smith,Riley Brothers,390.91,781.81,744.5, $566.81 , $475.00 ," $1,041.81 "
Smith,Rj Devco,386.68,773.37,728.9, $560.69 , $475.00 ," $1,035.69 "
Smith,Rj Forbes Painting Contractor,381.84,763.68,725.5, $553.67 , $475.00 ," $1,028.67 "
Smith,Safeway Construction Enterprises,260.03,520.06,541.1, $377.04 , $475.00 , $852.04 
Smith,Sargis Associates,307.47,614.94,599.7, $445.83 , $475.00 , $920.83 
Smith,Seaford Avenue Corp,289.37,578.74,604, $419.59 , $475.00 , $894.59 
Smith,Shaun B. Kalba Enterprises,245.41,490.83,478.7, $355.85 , $475.00 , $830.85 
Smith,Southern Cross (NGA),248.14,496.29,484.7, $359.81 , $475.00 , $834.81 
Smith,Storti Quality Services,245.38,490.75,497.4, $355.79 , $475.00 , $830.79 
Smith,Sullivan Trail,22.16,44.33,70.8, $32.14 , $-   , $32.14 
Smith,T&K Harrington,67.88,135.76,190.7, $98.43 , $-   , $98.43 
Smith,Tectonic Engineering Consultants,217.11,434.22,424.9, $314.81 , $475.00 , $789.81 
Smith,Titanic Underground Contractors Corp. (Nga),210.13,420.27,431.4, $304.70 , $475.00 , $779.70 
Smith,Tri-Mont Engineering,412.65,825.31,780.5, $598.35 , $725.00 ," $1,323.35 "
Smith,Tucker Mechanical Inc,300.56,601.12,582.8, $435.81 , $475.00 , $910.81 
Smith,Turner Underground Installations,83.55,167.1,189.3, $121.15 , $-   , $121.15 
Smith,Ulc Technologies,296.76,593.52,610.2, $430.30 , $475.00 , $905.30 
Smith,Unitil,423.61,847.23,804.7, $614.24 , $725.00 ," $1,339.24 "
Smith,Usic (Nga),62.64,125.28,154.2, $90.83 , $-   , $90.83 
Smith,Vermont Gas Systems,307.76,615.53,700.5, $446.26 , $475.00 , $921.26 
Smith,Wdf,262.77,525.54,520.6, $381.02 , $475.00 , $856.02 
Smith,Westfield Gas & Electric,289.8,579.6,548.3, $420.21 , $475.00 , $895.21 
Smith,Whispering Pines Development,219.37,438.74,433.4, $318.09 , $475.00 , $793.09 
Smith,Whitewater,339.97,679.94,638.6, $492.96 , $475.00 , $967.96 
Smith,Wsm Construction,297.7,595.4,576.9, $431.66 , $475.00 , $906.67 
Smith,Xpress Natural Gas,162.28,324.56,313.9, $235.31 , $225.00 , $460.31 
Smith,Young Management & Consulting,270.68,541.36,553.3, $392.49 , $475.00 , $867.49 
Soto,A And G Industrial Services,218.77,437.53,442.6, $317.21 , $475.00 , $792.21 
Soto,AGI Construction,165.68,331.37,350.3, $240.24 , $225.00 , $465.24 
Soto,Atmospheric Corrosion Specialists,20.5,40.99,63.1, $29.72 , $-   , $29.72 
Soto,Avangrid Adams Ma,156.95,313.89,361.7, $227.57 , $225.00 , $452.57 
Soto,Avangrid East Hartford Ct,105.15,210.31,221, $152.47 , $225.00 , $377.47 
Soto,Avangrid Rochester Ny,352.11,704.22,655.9, $510.56 , $475.00 , $985.56 
Soto,Avangrid Trumbull,54.7,109.39,129.8, $79.31 , $-   , $79.31 
Soto,Bancker Construction,44.22,88.43,110.7, $64.11 , $-   , $64.11 
Soto,Barber Utilities,122.13,244.25,263.3, $177.08 , $225.00 , $402.08 
Soto,Bay State Piping Company Inc. (NGA),202.5,404.99,405.4, $293.62 , $475.00 , $768.62 
Soto,Berkshire Gas,143.59,287.19,321.5, $208.21 , $225.00 , $433.21 
Soto,Bermex Inc,349.15,698.31,654, $506.27 , $475.00 , $981.27 
Soto,Bond Civil Utility,204.77,409.53,405.7, $296.91 , $475.00 , $771.91 
Soto,Burns Construction Co. (Nga),51.18,102.36,122.4, $74.21 , $-   , $74.21 
Soto,Burrows Bros Inc.,331.27,662.55,647.8, $480.35 , $475.00 , $955.35 
Soto,C. B. Utility,65.9,131.81,153.5, $95.56 , $-   , $95.56 
Soto,Capstone Energy (Nga),369.87,739.73,702.6, $536.30 , $475.00 ," $1,011.30 "
Soto,Centerline Utility Services,358.17,716.33,677.1, $519.34 , $475.00 , $994.34 
Soto,Centuri,66.77,133.55,153.7, $96.82 , $-   , $96.82 
Soto,Certa Cote,37.85,75.7,106, $54.88 , $-   , $54.88 
Soto,Clarks Back Roads Enterprises (Nga),270.52,541.04,520.1, $392.25 , $475.00 , $867.25 
Soto,Collins Plumbing Corp (Nga),6.66,13.33,30.2, $9.66 , $-   , $9.66 
Soto,Composite Technology & Infrastructure,139.83,279.66,276.9, $202.75 , $225.00 , $427.75 
Soto,Con Edison (Nga),1.71,3.43,18.3, $2.49 , $-   , $2.49 
Soto,Corning Natural Gas,264.5,529,499.9, $383.53 , $475.00 , $858.53 
Soto,Corrtech Corrosion Engineering,178.14,356.28,352.4, $258.30 , $225.00 , $483.30 
Soto,D&G Contractors Inc,94.73,189.47,212, $137.37 , $225.00 , $362.37 
Soto,DDS Utilities Cortland,228.33,456.66,435.8, $331.08 , $475.00 , $806.08 
Soto,DDS Utilities West Henrietta,345.81,691.62,647.8, $501.42 , $475.00 , $976.42 
Soto,Dekatherm,266.98,533.96,489.7, $387.12 , $475.00 , $862.12 
Soto,Dte Vantage,254.74,509.48,498.4, $369.37 , $475.00 , $844.37 
Soto,E. Richards Consulting,51.18,102.36,122.4, $74.21 , $-   , $74.21 
Soto,E.E. Root,211.49,422.98,413.4, $306.66 , $475.00 , $781.66 
Soto,Elecnor Hawkeye,6.25,12.5,30, $9.06 , $-   , $9.06 
Soto,Encompass Pipeline,349.97,699.95,667.9, $507.46 , $475.00 , $982.46 
Soto,Enersite Utility And Site Work Services,224.55,449.1,443.2, $325.60 , $475.00 , $800.60 
Soto,Environmental Construction Inc,40.24,80.48,104.8, $58.35 , $-   , $58.35 
Soto,Eversource,169.62,339.24,346.2, $245.95 , $225.00 , $470.95 
Soto,Feeney Brothers,206.7,413.4,416.3, $299.72 , $475.00 , $774.71 
Soto,Ferreira Construction,157.58,315.15,315.9, $228.48 , $225.00 , $453.48 
Soto,Frank Lill & Son,334.78,669.56,627.1, $485.43 , $475.00 , $960.43 
Soto,Geary Mechanical,83.67,167.35,197.4, $121.33 , $-   , $121.33 
Soto,Gianfia Corp,22.4,44.8,64.5, $32.48 , $-   , $32.48 
Soto,GPL,169.45,338.9,362.5, $245.70 , $225.00 , $470.70 
Soto,Grid One Solutions,125.74,251.49,270.1, $182.33 , $225.00 , $407.33 
Soto,Grotto Plumbing Inc. (Nga),21.95,43.9,60.9, $31.83 , $-   , $31.83 
Soto,Heath Consultants (Nga),12.06,24.12,55.4, $17.49 , $-   , $17.49 
Soto,Henkels & Mccoy (Nga),104.28,208.57,237.8, $151.21 , $225.00 , $376.21 
Soto,Holyoke Gas & Electric,138.5,277.01,287.9, $200.83 , $225.00 , $425.83 
Soto,Infrasource (Nga),398.33,796.67,776.1, $577.59 , $475.00 ," $1,052.59 "
Soto,Ironwood Heavy Highway,349.77,699.54,659.2, $507.17 , $475.00 , $982.17 
Soto,J Mullen & Sons,110.97,221.93,219.6, $160.90 , $225.00 , $385.90 
Soto,J. F. Brennan Companies,161.83,323.65,326.7, $234.65 , $225.00 , $459.65 
Soto,Joe Knows Energy,21.14,42.29,76.5, $30.66 , $-   , $30.66 
Soto,John Anderson Construction,348.68,697.37,712.5, $505.59 , $475.00 , $980.59 
Soto,Js Rae,143.46,286.92,320, $208.02 , $225.00 , $433.02 
Soto,Kiely Family Of Companies,66.19,132.38,165.5, $95.98 , $-   , $95.98 
Soto,Kudlic Bros.,133.15,266.31,275.1, $193.07 , $225.00 , $418.07 
Soto,Labella Associates Dpc,346.76,693.51,649.7, $502.79 , $475.00 , $977.79 
Soto,Laydon Industries,65.94,131.87,153.7, $95.61 , $-   , $95.61 
Soto,Ledge Creek Development Inc,396.62,793.24,742.8, $575.10 , $475.00 ," $1,050.10 "
Soto,Liberty Underground,350.42,700.84,655.6, $508.11 , $475.00 , $983.11 
Soto,Liberty Utilities-Ma,184.24,368.49,371.3, $267.16 , $225.00 , $492.16 
Soto,Liberty Utilities-Ny,365.22,730.45,738.6, $529.58 , $475.00 ," $1,004.58 "
Soto,Local 1049,49.7,99.39,122.3, $72.06 , $-   , $72.06 
Soto,Local 1298,46.07,92.14,117.7, $66.80 , $-   , $66.80 
Soto,Local 15,15.62,31.25,63.9, $22.66 , $-   , $22.66 
Soto,Local 158,150.92,301.85,286.7, $218.84 , $225.00 , $443.84 
Soto,Local 17,69.67,139.34,150.9, $101.02 , $-   , $101.02 
Soto,Local 60,49.8,99.59,119.5, $72.20 , $-   , $72.20 
Soto,Local 731,6.28,12.56,39.5, $9.11 , $-   , $9.11 
Soto,Lospano Plumbing And Heating,8.66,17.32,32.9, $12.56 , $-   , $12.56 
Soto,Maine Natural Gas (Nga),356.1,712.21,672.1, $516.35 , $475.00 , $991.35 
Soto,Master Plumbers Council Of The City Of New York (Mpc),12.3,24.59,43.7, $17.83 , $-   , $17.83 
Soto,Mears Construction (Nga),191.4,382.79,388.3, $277.52 , $225.00 , $502.52 
Soto,Middleborough Gas & Electric (Nga),206.8,413.6,412.2, $299.86 , $475.00 , $774.86 
Soto,Midway Utility,238.12,476.24,467.2, $345.27 , $475.00 , $820.27 
Soto,Miller Pipeline,416.1,832.19,783.2, $603.34 , $725.00 ," $1,328.34 "
Soto,Mirra Company,231.36,462.72,455.9, $335.47 , $475.00 , $810.47 
Soto,Msr Utility Maintenance (Nga),213.5,427.01,420.3, $309.58 , $475.00 , $784.58 
Soto,Mulcare Pipeline Solutions,35.24,70.47,122.1, $51.09 , $-   , $51.09 
Soto,Mulholland Welding & Fabrication,224.1,448.19,438.9, $324.94 , $475.00 , $799.94 
Soto,National Field Service Corporation (Nga),69.67,139.34,150.9, $101.02 , $-   , $101.02 
Soto,National Fuel,381.49,762.97,748.7, $553.15 , $475.00 ," $1,028.15 "
Soto,Network Infrastructure,25.6,51.19,76.9, $37.11 , $-   , $37.11 
Soto,NEUCO,237.85,475.71,467.5, $344.89 , $475.00 , $819.89 
Soto,New Jersey Natural Gas,79.83,159.65,183.1, $115.75 , $-   , $115.75 
Soto,Ng Advantage,257.17,514.33,500.9, $372.89 , $475.00 , $847.89 
Soto,Northeast Gas Association,178.94,357.89,357.3, $259.47 , $225.00 , $484.47 
Soto,Northeast Underground (Nga),270.25,540.5,511.1, $391.86 , $475.00 , $866.86 
Soto,Norwich Public Utilities,121.45,242.9,261.2, $176.10 , $225.00 , $401.10 
Soto,Npl Construction (Nga),88.7,177.41,191.6, $128.62 , $225.00 , $353.62 
Soto,Omark Consultants,173.61,347.22,353.7, $251.73 , $225.00 , $476.73 
Soto,Orange & Rockland Utilities,67.12,134.25,145.6, $97.33 , $-   , $97.33 
Soto,Parsons (Nga),56.69,113.39,142.2, $82.21 , $-   , $82.21 
Soto,Pcm,22.79,45.58,99.5, $33.05 , $-   , $33.05 
Soto,Pioneer Inspection,257.37,514.74,502.6, $373.19 , $475.00 , $848.19 
Soto,Pl-Enerserv,143.47,286.95,295, $208.04 , $225.00 , $433.04 
Soto,Powell Controls,213.7,427.4,424.7, $309.86 , $475.00 , $784.87 
Soto,Power And Construction Group Inc.,346.97,693.94,658, $503.11 , $475.00 , $978.11 
Soto,"Precision Pipeline Solutions, LLC (PPS)",62.21,124.42,156.2, $90.20 , $-   , $90.20 
Soto,Premier Infrastructure & Energy,49.7,99.39,122.3, $72.06 , $-   , $72.06 
Soto,Primoris Distribution Svcs (Nga),363.66,727.32,726.5, $527.31 , $475.00 ," $1,002.31 "
Soto,Reconn,46.25,92.51,118.5, $67.07 , $-   , $67.07 
Soto,Rev Lng,257.98,515.97,508.4, $374.08 , $475.00 , $849.08 
Soto,Rh White,160.04,320.07,320.9, $232.05 , $225.00 , $457.05 
Soto,Rhode Island Energy,178.82,357.65,353, $259.30 , $225.00 , $484.30 
Soto,Riggs Distler & Co.,289.65,579.29,596.7, $419.99 , $475.00 , $894.99 
Soto,Riley Brothers,196.8,393.6,405.3, $285.36 , $225.00 , $510.36 
Soto,Rj Devco,202.5,404.99,405.4, $293.62 , $475.00 , $768.62 
Soto,Rj Forbes Painting Contractor,180.12,360.23,365.1, $261.17 , $225.00 , $486.17 
Soto,Safeway Construction Enterprises,11.39,22.78,48.9, $16.52 , $-   , $16.52 
Soto,Sargis Associates,95.37,190.74,210.8, $138.29 , $225.00 , $363.29 
Soto,Seaford Avenue Corp,30.99,61.98,94.4, $44.94 , $-   , $44.94 
Soto,Shaun B. Kalba Enterprises,69.18,138.35,153.2, $100.30 , $-   , $100.30 
Soto,Southern Cross (NGA),20.5,40.99,63.1, $29.72 , $-   , $29.72 
Soto,Storti Quality Services,21.46,42.92,59.5, $31.12 , $-   , $31.12 
Soto,Sullivan Trail,246.91,493.81,477.9, $358.01 , $475.00 , $833.01 
Soto,T&K Harrington,199.08,398.16,402.2, $288.67 , $225.00 , $513.67 
